"unit","indicator","available_nuts_levels","unit_name","description","eurostat_code","title","geo","values","method","code13","code16","name","nuts_level","change","resolution","nuts_2016","nuts_2013","data_start","data_end","last_update_of_data","last_table_structure_change","retrieve_date","last_change","type"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","PT15",48,"actual","PT15","PT15","Algarve",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","PT16",41,"actual","PT16","PT16","Centro (PT)",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","PT17",54,"actual","PT17","PT17","Área Metropolitana de Lisboa",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","PT18",37,"actual","PT18","PT18","Alentejo",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","PT20",47,"actual","PT20","PT20","Região Autónoma dos Açores",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","PT30",46,"actual","PT30","PT30","Região Autónoma da Madeira",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","RO11",33,"actual","RO11","RO11","Nord-Vest",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","RO12",36,"actual","RO12","RO12","Centru",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","RO21",34,"actual","RO21","RO21","Nord-Est",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","RO22",34,"actual","RO22","RO22","Sud-Est",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","RO31",28,"actual","RO31","RO31","Sud-Muntenia",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","RO32",38,"actual","RO32","RO32","Bucuresti-Ilfov",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","RO41",33,"imputed from NUTS1 [actual]","RO41","RO41","Sud-Vest Oltenia",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","RO42",35,"actual","RO42","RO42","Vest",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","SE11",61,"actual","SE11","SE11","Stockholm",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","SE12",60,"actual","SE12","SE12","Östra Mellansverige",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","SE21",52,"actual","SE21","SE21","Småland med öarna",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","SE22",53,"actual","SE22","SE22","Sydsverige",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","SE23",56,"actual","SE23","SE23","Västsverige",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","SE31",53,"actual","SE31","SE31","Norra Mellansverige",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","SE32",55,"actual","SE32","SE32","Mellersta Norrland",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","SE33",58,"actual","SE33","SE33","Övre Norrland",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","SI03",38,"imputed from NUTS1 [actual]","SI03","SI03","Vzhodna Slovenija",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","SI04",38,"imputed from NUTS1 [actual]","SI04","SI04","Zahodna Slovenija",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","SK01",55,"actual","SK01","SK01","Bratislavský kraj",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","SK02",47,"actual","SK02","SK02","Západné Slovensko",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","SK03",43,"actual","SK03","SK03","Stredné Slovensko",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","SK04",54,"actual","SK04","SK04","Východné Slovensko",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKC1",47,"imputed from NUTS1 [actual]","UKC1","UKC1","Tees Valley and Durham",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKC2",47,"imputed from NUTS1 [actual]","UKC2","UKC2","Northumberland and Tyne and Wear",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKD1",56,"imputed from NUTS1 [actual]","UKD1","UKD1","Cumbria",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKD3",56,"imputed from NUTS1 [actual]","UKD3","UKD3","Greater Manchester",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKD4",56,"imputed from NUTS1 [actual]","UKD4","UKD4","Lancashire",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKD6",56,"imputed from NUTS1 [actual]","UKD6","UKD6","Cheshire",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKD7",56,"imputed from NUTS1 [actual]","UKD7","UKD7","Merseyside",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKE1",57,"imputed from NUTS1 [actual]","UKE1","UKE1","East Yorkshire and Northern Lincolnshire",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKE2",57,"imputed from NUTS1 [actual]","UKE2","UKE2","North Yorkshire",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKE3",57,"imputed from NUTS1 [actual]","UKE3","UKE3","South Yorkshire",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKE4",57,"imputed from NUTS1 [actual]","UKE4","UKE4","West Yorkshire",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKF1",58,"imputed from NUTS1 [actual]","UKF1","UKF1","Derbyshire and Nottinghamshire",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKF2",58,"imputed from NUTS1 [actual]","UKF2","UKF2","Leicestershire, Rutland and Northamptonshire",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKF3",58,"imputed from NUTS1 [actual]","UKF3","UKF3","Lincolnshire",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKG1",54,"imputed from NUTS1 [actual]","UKG1","UKG1","Herefordshire, Worcestershire and Warwickshire",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKG2",54,"imputed from NUTS1 [actual]","UKG2","UKG2","Shropshire and Staffordshire",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKG3",54,"imputed from NUTS1 [actual]","UKG3","UKG3","West Midlands",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKH1",56,"imputed from NUTS1 [actual]","UKH1","UKH1","East Anglia",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKH2",56,"imputed from NUTS1 [actual]","UKH2","UKH2","Bedfordshire and Hertfordshire",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKH3",56,"imputed from NUTS1 [actual]","UKH3","UKH3","Essex",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKI3",62,"imputed from NUTS1 [actual]","UKI3","UKI3","Inner London — West",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKI4",62,"imputed from NUTS1 [actual]","UKI4","UKI4","Inner London — East",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKI5",62,"imputed from NUTS1 [actual]","UKI5","UKI5","Outer London — East and North East",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKI6",62,"imputed from NUTS1 [actual]","UKI6","UKI6","Outer London — South",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKI7",62,"imputed from NUTS1 [actual]","UKI7","UKI7","Outer London — West and North West",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKJ1",65,"imputed from NUTS1 [actual]","UKJ1","UKJ1","Berkshire, Buckinghamshire and Oxfordshire",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKJ2",65,"imputed from NUTS1 [actual]","UKJ2","UKJ2","Surrey, East and West Sussex",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKJ3",65,"imputed from NUTS1 [actual]","UKJ3","UKJ3","Hampshire and Isle of Wight",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKJ4",65,"imputed from NUTS1 [actual]","UKJ4","UKJ4","Kent",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKK1",60,"imputed from NUTS1 [actual]","UKK1","UKK1","Gloucestershire, Wiltshire and Bristol/Bath area",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKK2",60,"imputed from NUTS1 [actual]","UKK2","UKK2","Dorset and Somerset",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKK3",60,"imputed from NUTS1 [actual]","UKK3","UKK3","Cornwall and Isles of Scilly",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
"PC_IND","isoc_r_iuse_i_i_iusnet_pc_ind","0_1_2","percentage of individuals","Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.) [percentage of individuals]","isoc_r_iuse_i","Individuals who used the internet, frequency of use and activities","UKK4",60,"imputed from NUTS1 [actual]","UKK4","UKK4","Devon",2,"unchanged",NA,TRUE,TRUE,"2006","2019",2020-04-15,2020-02-27,2020-04-15,2020-04-15,"dataset"
